statecode,countyFIPS,alldeath_may21,coviddeath_20_nyt,FI_2019,FI_20_pred,total_pop,perc_male,perc_85more,perc_65more,perc_65more_m,perc_65more_f,perc_inc10less,perc_inc15less,perc_inc25less,perc_SSI,perc_SNAP,perc_black,perc_asian,perc_hispanic,perc_lowedu,ln_medincome,perc_poverty,covidcase_20_nyt,Number of All Beds,Total Number of Occupied Beds,univ_dummy,cases,region,Division,state,CENSUSAREA,pop_density_kh2,Y_perc_alldeath_may21,Y_perc_coviddeath_nyt,perc_covidcase_nyt,perc_allbed,perc_occupiedbed
WI,55085,753.0,50.0,0.08800000000000001,0.114,35345.0,0.5014570660630924,0.03315886263969444,0.2500212194086858,0.11970575753289008,0.13031546187579576,0.046159838992404084,0.09355320392131404,0.19749399467636172,0.03979744205674219,0.075,0.00738435422266233,0.004668269910878485,0.014627245720752581,0.06869469165802003,11.047152872252306,0.08818786249823171,2870.0,88.9605263157895,65.51315789473685,0.0,0.0,Midwest,East North Central,WI,1112.97,0.3175736992012363,0.021304286320554533,0.0014146272457207527,0.0811996039043712,0.0025169196863994766,0.0018535339622220072
WI,55087,2614.0,160.0,0.079,0.10099999999999999,184754.0,0.4992638860322375,0.01786700152635396,0.13889279799084187,0.061974300962360764,0.07691849702848111,0.03521734958257365,0.06980410434973337,0.15716890345045031,0.04148217198788162,0.079,0.01368847223876073,0.034976238674128836,0.04215876246251773,0.0587162971496582,11.112358342124255,0.07095922145122703,17590.0,97.83004926108373,69.91625615763547,1.0,13.0,Midwest,East North Central,WI,637.523,2.8979974055837983,0.014148543468612317,0.0008660164326618098,0.0952076815657577,0.0005295151891763304,0.0003784289171419048
WI,55089,1649.0,55.0,0.061,0.083,88284.0,0.4909383353722079,0.025440623442526396,0.1858887227583707,0.08382039780707716,0.10206832495129356,0.03141052631578947,0.05454035087719298,0.13055438596491228,0.028042105263157896,0.04,0.013592496941688188,0.02231434914593811,0.028612206062253637,0.03160369634628296,11.412508266517756,0.04447011916088985,7104.0,82.25,52.098039215686285,1.0,25.0,Midwest,East North Central,WI,233.077,3.7877611261514437,0.018678356214036518,0.0006229894431607087,0.08046758189479407,0.0009316523945448779,0.0005901186989226393
WI,55093,358.0,35.0,0.078,0.105,41603.0,0.4961421051366488,0.01749873807177367,0.13681705646227435,0.0671105449126265,0.06970651154964788,0.031235764950868744,0.06494436129368128,0.13001887160799114,0.03546560812129889,0.067,0.0045189048866668274,0.012138547700886956,0.01985433742758936,0.048803610801696776,11.230138060728505,0.0937432396702161,3587.0,47.4,30.682352941176468,1.0,184.0,Midwest,East North Central,WI,573.748,0.725109281426689,0.008605148667163425,0.000841285484219888,0.08621974376847824,0.001139340912914934,0.0007375033757463757
WI,55095,578.0,24.0,0.094,0.11900000000000001,43349.0,0.5038639876352395,0.024475766453666756,0.1943989480726199,0.09289718332602827,0.10150176474659163,0.03854974336573114,0.0904772305340177,0.19536966255323795,0.052855738779076115,0.107,0.004475305082008812,0.0048444024083600535,0.01887010080970726,0.06167865753173827,11.06523112264433,0.08588433412535468,3064.0,65.33333333333333,43.637254901960794,0.0,0.0,Midwest,East North Central,WI,913.962,0.47429761850055036,0.013333640914438626,0.0005536459895268634,0.07068213799626288,0.001507147415934239,0.0010066496321013356
WI,55097,677.0,54.0,0.091,0.111,70599.0,0.5029532996218077,0.017266533520304817,0.15559710477485514,0.07179988385104605,0.08379722092380912,0.052932256585675484,0.10321966357513136,0.1950841062171598,0.036322601121416234,0.085,0.007252227368659612,0.0283148486522472,0.031501862632615195,0.06099228382110597,10.972465036074547,0.1132452301024094,5913.0,65.0,33.25490196078432,1.0,259.0,Midwest,East North Central,WI,800.679,0.8817391239185741,0.009589370954262808,0.0007648833552883186,0.08375472740407088,0.0009206929276618649,0.000471039277621274
WI,55099,196.0,5.0,0.113,0.135,13490.0,0.5050407709414381,0.03083765752409192,0.2445515196441809,0.11816160118606375,0.12638991845811712,0.06101438304314912,0.1182437547312642,0.23149129447388345,0.05722937168811506,0.146,0.007561156412157153,0.006078576723498888,0.017716827279466267,0.08221704483032229,10.794686091998527,0.1452186805040771,1015.0,75.0,50.00980392156863,0.0,0.0,Midwest,East North Central,WI,1254.376,0.10754351167433052,0.014529280948851002,0.00037064492216456633,0.07524091919940697,0.005559673832468495,0.003707175976395006
WI,55101,2567.0,259.0,0.095,0.12,195398.0,0.4948975936294128,0.01993879159459155,0.15622984882137994,0.06925864133716825,0.08697120748421171,0.0486096564725597,0.09121020108923336,0.19006598240469208,0.06100754084625053,0.156,0.11183328386165672,0.012548746660661829,0.12867071310862954,0.09533047676086426,11.029893332154973,0.12122949057820448,19548.0,122.83333333333331,86.79738562091505,0.0,0.0,Midwest,East North Central,WI,332.501,5.876613904920587,0.013137289020358447,0.0013254997492297771,0.10004196562912619,0.0006286314769513164,0.00044420815781591954
WI,55103,237.0,13.0,0.106,0.125,17539.0,0.5036775186726723,0.031928844289868294,0.21432236729574086,0.10000570157933747,0.11431666571640345,0.04366640440597954,0.1160503540519276,0.2071859428271702,0.040257015473380536,0.12,0.005530531957352186,0.0058156109242260105,0.02240720679628257,0.09857666015625,10.845348560521812,0.12058840298762755,1126.0,65.0,53.450980392156865,0.0,0.0,Midwest,East North Central,WI,586.151,0.2992232376981358,0.01351274302981926,0.0007412053138719425,0.06419978333998518,0.0037060265693597124,0.003047550053717821
WI,55105,2453.0,126.0,0.10400000000000001,0.131,161769.0,0.4923934746459458,0.02029437036762297,0.1578052655329513,0.06971051313910576,0.08809475239384555,0.04285847097833834,0.0933558523660479,0.20025411385540304,0.06036753540549754,0.163,0.04377229259005125,0.012085133740086173,0.08519555662704226,0.09239115715026855,11.0288066840328,0.12211857648869685,13032.0,71.26964285714286,44.09642857142857,1.0,21.0,Midwest,East North Central,WI,718.142,2.252604638079934,0.01516359747541247,0.0007788884149620756,0.08055931606179181,0.0004405642790469302,0.00027258886790070143
WI,55107,201.0,13.0,0.114,0.132,14183.0,0.5012338715363464,0.031728125220334205,0.2314743002185715,0.1092857646478178,0.12218853557075372,0.0637731118771545,0.12926982137261048,0.2577561892823566,0.06581009088060169,0.151,0.00987097229077064,0.002256222237890432,0.018261298737925685,0.12043156623840331,10.816974357077546,0.12084890361700627,1140.0,37.333333333333336,26.529411764705888,0.0,0.0,Midwest,East North Central,WI,913.585,0.1552455436549418,0.014171895931749277,0.0009165902841429881,0.08037791722484665,0.002632259277538838,0.0018705077744275462
WI,55109,866.0,28.0,0.065,0.09300000000000001,87917.0,0.4993232253147855,0.014172458113902888,0.129792872823231,0.06075048056689832,0.06904239225633267,0.021648749777276242,0.047870760824374886,0.10456138266912156,0.03055770030290432,0.052000000000000005,0.007643572915363355,0.010760148776687102,0.023010339297291762,0.038069748878479005,11.374789200464447,0.06011351615728471,6547.0,51.0,36.98774509803921,0.0,0.0,Midwest,East North Central,WI,722.329,1.2171323593542556,0.009850199620096227,0.0003184822048068064,0.07446796410250578,0.0005800925873266831,0.0004207120932019884
WI,55111,864.0,31.0,0.091,0.12300000000000001,63596.0,0.4991980627712434,0.02534750613246116,0.17582866846971507,0.07849550286181521,0.09733316560789987,0.03991901596760639,0.08025823210329285,0.18381847352738945,0.04469401787760715,0.124,0.008066545065727404,0.006541291905151268,0.049185483363733566,0.09084779739379883,11.062755835077583,0.10175168249575443,4698.0,75.6,58.75294117647058,0.0,0.0,Midwest,East North Central,WI,830.902,0.7653850875313816,0.013585760110698786,0.0004874520410088685,0.07387257060192465,0.0011887540096861438,0.0009238464868304701
WI,55113,277.0,11.0,0.126,0.153,16370.0,0.5094074526572999,0.02064752596212584,0.24764813683567505,0.12406841783750765,0.12357971899816735,0.06837830757139114,0.13256484149855907,0.2801938695310453,0.04886036154047682,0.177,0.005436774587660354,0.006047648136835675,0.026084300549786197,0.07662678241729737,10.895034168889051,0.12602321319486867,1241.0,53.0,38.74509803921568,0.0,0.0,Midwest,East North Central,WI,1257.305,0.13019911636396894,0.016921197312156383,0.0006719609040928528,0.0758094074526573,0.0032376298106291997,0.002366835555236144
WI,55115,586.0,67.0,0.09300000000000001,0.11900000000000001,41009.0,0.5004023507035041,0.023287571020995396,0.20336999195298594,0.09468653222463362,0.10868345972835232,0.042364416240672186,0.10746812386156647,0.2084141253892708,0.03948528115635466,0.102,0.003755273232705016,0.002926186934575337,0.02728669316491502,0.08597671508789062,10.984987591594274,0.09390621570874684,4579.0,63.95089285714285,32.44642857142857,0.0,0.0,Midwest,East North Central,WI,893.057,0.4591980131167439,0.01428954619717623,0.0016337877051378965,0.11165841644517058,0.0015594355594416554,0.0007912026279945516
WI,55117,1736.0,96.0,0.075,0.1,115205.0,0.5027733171303329,0.024816631222603185,0.169775617377718,0.07674146087409402,0.09303415650362397,0.032682916516922816,0.07363169355009196,0.17550683888971105,0.0397014988478532,0.095,0.018480100690074216,0.05595243262011197,0.062219521722147474,0.0683360195159912,11.03663008410106,0.07856429842454754,11827.0,78.2472647702407,49.49890590809628,1.0,17.0,Midwest,East North Central,WI,511.265,2.2533324205646776,0.015068790417082593,0.000833297165921618,0.102660474805781,0.0006792002497308338,0.00042965935426497357
WI,55119,225.0,19.0,0.092,0.10800000000000001,20356.0,0.5101689919434074,0.02593829829043034,0.18240322263706032,0.08567498526233051,0.0967282373747298,0.05896663577386469,0.1144578313253012,0.21142261353104727,0.03672381835032437,0.092,0.004961682059343682,0.0015720180782078995,0.019846728237374732,0.116432523727417,10.867024400007148,0.09540184712124188,1776.0,62.058823529411775,35.69607843137255,0.0,0.0,Midwest,East North Central,WI,974.876,0.2088060430249591,0.011053252112399293,0.0009333857339359402,0.08724700334053842,0.0030486747656421585,0.0017535900192263976
WI,55121,345.0,30.0,0.081,0.107,29438.0,0.5072355458930634,0.025545213669406888,0.1739588287247775,0.08278415653237313,0.09117467219240437,0.03828753351206434,0.08646112600536192,0.1904323056300268,0.0444872654155496,0.08800000000000001,0.005231333650383857,0.005265303349412324,0.07948909572661186,0.093271484375,11.029828490773179,0.08825327807595625,3052.0,50.5,36.598039215686285,0.0,0.0,Midwest,East North Central,WI,732.965,0.4016290000204648,0.011719546164820979,0.0010190909708539982,0.10367552143488008,0.0017154698009375637,0.0012432243771888813
WI,55123,431.0,30.0,0.107,0.126,30516.0,0.5014418665618037,0.02719884650675056,0.18616463494560231,0.08752785424039848,0.09863678070520383,0.06258278145695365,0.12450331125827815,0.2442880794701987,0.042301324503311255,0.086,0.00258880587232927,0.005243151133831433,0.015598374623148512,0.10603557586669922,10.937952354713763,0.14081137763796042,1580.0,63.08552631578947,47.56578947368421,0.0,0.0,Midwest,East North Central,WI,791.579,0.3855079530912266,0.014123738366758423,0.0009830908375933936,0.0517761174465854,0.0020672934301936515,0.0015587163938158412
WI,55127,1232.0,102.0,0.083,0.107,103013.0,0.4987137545746653,0.020725539495015197,0.16432877403822818,0.07559240095910225,0.08873637307912594,0.05991776478747648,0.09917764787476467,0.1796294461507976,0.042529475874368367,0.114,0.010066690611864522,0.01021230330152505,0.1103938337879685,0.09159274101257324,11.077238234672476,0.0925320105229437,9438.0,57.0,41.375,1.0,421.0,Midwest,East North Central,WI,555.127,1.8556654603361036,0.01195965557745139,0.0009901662896915923,0.0916195043344044,0.0005533282207100075,0.00040164833564695717
WI,55129,259.0,14.0,0.111,0.135,15689.0,0.4953151889859137,0.027407737905538916,0.2494104149404041,0.1222512588437759,0.1271591560966282,0.06400453129425092,0.13310676862078732,0.23024638912489376,0.059331634097989236,0.129,0.00433424692459685,0.005481547581107782,0.017783160175919438,0.07766990184783934,10.873034650710714,0.12684046146981962,1095.0,62.5,42.6764705882353,0.0,0.0,Midwest,East North Central,WI,797.113,0.19682278422256314,0.016508381668685065,0.0008923449550640577,0.06979412327108164,0.0039836828351074004,0.0027201523735251
WI,55131,1615.0,102.0,0.063,0.086,134535.0,0.4961831493663359,0.022767309622031443,0.16825361430111124,0.0760842903333705,0.09216932396774072,0.025749011784698364,0.048948982230595885,0.1119176918245964,0.02672799142931028,0.065,0.01224216746571524,0.012546920875608578,0.031077414799122908,0.05119880676269531,11.313596091755276,0.05159995540194002,13185.0,114.5,73.16666666666667,0.0,0.0,Midwest,East North Central,WI,430.703,3.1236141842522573,0.012004311145798491,0.0007581670197346416,0.09800423681569852,0.0008510796447021221,0.000543848564809653
WI,55133,5423.0,370.0,0.061,0.084,398879.0,0.4916353079505314,0.023177454817124996,0.17546925258035645,0.07823425148980016,0.09723500109055627,0.026417345824764515,0.04886129941351208,0.11300682966461015,0.025427171401731532,0.047,0.016044966017263382,0.03470977414203305,0.04630226208950584,0.03770127534866333,11.419383720561864,0.04742039565883388,37252.0,92.47058823529413,60.81660899653979,1.0,62.0,Midwest,East North Central,WI,549.574,7.257967079956476,0.013595601673690517,0.0009275995978730391,0.09339173032423366,0.0002318261634111952,0.000152468816349168
WI,55135,904.0,135.0,0.098,0.11900000000000001,51444.0,0.5111772023948371,0.034853432859031176,0.20043153720550505,0.09762071378586423,0.10281082341964078,0.0395477660733745,0.09607700690156193,0.18706865237922266,0.04422448238285507,0.104,0.005656636342430604,0.003362880024881425,0.03055749941684161,0.08162111282348633,11.031221654776257,0.08414975507347795,4782.0,97.92951541850219,77.1784140969163,0.0,0.0,Midwest,East North Central,WI,747.713,0.6880179962097758,0.017572506025969988,0.002624212736179146,0.09295544669932354,0.001903613937845078,0.0015002413128239697
WI,55139,2568.0,165.0,0.09300000000000001,0.115,169926.0,0.5037310358626697,0.020856137377446654,0.15403175499923494,0.06852983063215752,0.08550192436707743,0.044960312370854884,0.08675701480626452,0.18890456443361409,0.04330725492710872,0.097,0.022533338041265026,0.026964678742511447,0.03995268528653649,0.07134522438049316,10.996132069424446,0.09395266174687804,17021.0,90.98039215686278,56.012254901960794,1.0,735.0,Midwest,East North Central,WI,434.487,3.9109570597048933,0.015112460718194979,0.0009710109106316867,0.10016713157492085,0.0005354118390173533,0.00032962733720537645
WI,55141,1840.0,58.0,0.10099999999999999,0.125,73274.0,0.4920708573300216,0.03168927586865737,0.19701394764855198,0.0877937604061468,0.10922018724240523,0.046270739649558065,0.0918902155372926,0.1981392463947899,0.04670491549077376,0.123,0.006059448098916396,0.020703114337964356,0.02895979474301935,0.0729296350479126,10.956492107726104,0.10554903512842208,6022.0,76.83498349834983,41.80198019801981,0.0,0.0,Midwest,East North Central,WI,793.116,0.9238749438921924,0.02511122635586975,0.0007915495264350247,0.08218467669296067,0.0010485981862372715,0.0005704885798239459
WV,54001,193.0,9.0,0.147,0.168,16730.0,0.4867304243873282,0.022773460848774657,0.1899581589958159,0.08882247459653317,0.10113568439928272,0.10364713216957606,0.1656795511221945,0.3533354114713217,0.1111284289276808,0.177,0.012372982665869696,0.005738194859533772,0.005080693365212194,0.14686556816101073,10.589358324125296,0.17023311416616854,765.0,58.0,42.284313725490186,1.0,27.0,South,South Atlantic,WV,341.059,0.49053096385082934,0.011536162582187686,0.0005379557680812911,0.04572624028690974,0.0034668260609683203,0.002527454496442928
WV,54003,1329.0,51.0,0.092,0.114,113495.0,0.4935283492664875,0.011727388871756466,0.14053482532270145,0.0653068417110886,0.07522798361161284,0.044522052871383305,0.08687004186229387,0.1694382126419502,0.06485186298771885,0.126,0.07684038944446893,0.010238336490594298,0.042248557205163226,0.10952056884765624,11.05108046342586,0.11403145513018195,6245.0,94.0,82.49019607843138,0.0,0.0,South,South Atlantic,WV,321.142,3.5341064077573163,0.011709766950085907,0.00044935900259923347,0.0550244504163179,0.0008282303185162342,0.0007268178869415515
WV,54005,253.0,21.0,0.168,0.20199999999999999,22817.0,0.4974361221895955,0.011657974317394923,0.1833282201867029,0.0848490160844984,0.0984792041022045,0.12527328377787494,0.1909707039790118,0.34991254919108006,0.1446217752514211,0.267,0.00915983696366744,0.00232282946925538,0.002279002498137354,0.2025775718688965,10.685034728841586,0.17605294298111054,1067.0,90.0,83.01960784313725,0.0,0.0,South,South Atlantic,WV,501.543,0.4549360672963235,0.011088223692860586,0.0009203663934785467,0.04676337818293378,0.003944427400622343,0.003638497955171024
WV,54007,127.0,1.0,0.161,0.187,14282.0,0.4988797087242683,0.018764878868505808,0.2138355972552864,0.10082621481585212,0.11300938243943424,0.10672008741577126,0.17337461300309598,0.3068657803678747,0.06993261700965216,0.213,0.0038510012603276854,0.0,0.010712785324184288,0.1955023956298828,10.587871447425917,0.1734350931242123,298.0,65.0,60.392156862745104,0.0,0.0,South,South Atlantic,WV,510.812,0.2795940580879071,0.00889231200112029,7.001820473323065e-05,0.02086542501050273,0.0045511833076599915,0.004228550403497067
WV,54009,583.0,24.0,0.115,0.142,22772.0,0.4905585807131565,0.02147373968030915,0.22264184085719305,0.09726857544352714,0.12537326541366592,0.0661845937531385,0.11419102139198553,0.2467610726122326,0.07110575474540523,0.13,0.017477604075180047,0.003249604777797295,0.008738802037590023,0.09424920082092283,10.837618202538614,0.11202353767785,1405.0,87.5,75.28431372549021,1.0,3.0,South,South Atlantic,WV,89.205,2.552771705621882,0.025601616019673284,0.0010539258738802037,0.06169857720007026,0.0038424380818549097,0.0033060035888586954
WV,54011,2791.0,101.0,0.147,0.174,95318.0,0.4903480979458234,0.02346880966868797,0.1781405400868671,0.0765018149772341,0.10163872510963302,0.12877258504088018,0.2161098213384476,0.3533864943979005,0.07517411930957907,0.16699999999999998,0.050389223441532564,0.013659539646236807,0.013921819593361171,0.11966408729553224,10.648396667654662,0.1713946998468285,5232.0,99.2,87.85490196078432,1.0,97.0,South,South Atlantic,WV,281.018,3.3918823705243084,0.029280933296963848,0.001059610986382425,0.05488994733418662,0.001040726830189471,0.000921703161635623
WV,54015,96.0,4.0,0.203,0.23199999999999998,8785.0,0.4994877632327832,0.0128628343767786,0.19556061468412067,0.09493454752418896,0.1006260671599317,0.11714198098742715,0.22447102115915366,0.375344986200552,0.135541245016866,0.305,0.00011383039271485488,0.0,0.0007968127490039841,0.22748971939086915,10.643589881319775,0.21525327262379051,258.0,60.0,54.68627450980392,0.0,0.0,South,South Atlantic,WV,341.902,0.25694497253598986,0.010927717700626068,0.0004553215708594195,0.029368241320432555,0.006829823562891292,0.0062249601035633375
WV,54019,485.0,48.0,0.158,0.187,44126.0,0.5008158455332457,0.02558582241762226,0.19655078638444454,0.08824729184607714,0.1083034945383674,0.09103680809216072,0.170272548468671,0.3175611126720989,0.09463332396740658,0.202,0.050582423061233735,0.0006798712777047546,0.011172551330281466,0.17211862564086913,10.631760535071447,0.1885736300593754,1711.0,70.66666666666667,62.03921568627451,1.0,2.0,South,South Atlantic,WV,661.55,0.6670092963494824,0.010991252322893531,0.0010877940443276073,0.0387753252050945,0.0016014745652600886,0.0014059560278809435
WV,54021,87.0,1.0,0.11699999999999999,0.141,8205.0,0.5768433881779402,0.01243144424131627,0.16221815965874467,0.07678244972577697,0.0854357099329677,0.1146067415730337,0.20486891385767791,0.3741573033707865,0.10224719101123596,0.158,0.10968921389396707,0.010237659963436929,0.03997562461913468,0.14950584411621096,10.605916523694313,0.18720292504570385,397.0,65.0,55.215686274509814,1.0,24.0,South,South Atlantic,WV,338.503,0.2423907616771491,0.01060329067641682,0.0001218769043266301,0.04838513101767215,0.007921998781230956,0.0067295169134076556
WV,54023,197.0,17.0,0.10800000000000001,0.122,11641.0,0.4993557254531398,0.024310626234859547,0.23623400051541965,0.11270509406408385,0.1235289064513358,0.06584723441615452,0.16659350307287096,0.29411764705882354,0.0528972783143108,0.124,0.016407525126707328,0.0,0.00790310110815222,0.17890068054199218,10.766377507683167,0.12859719955330298,760.0,110.0,85.41176470588233,0.0,0.0,South,South Atlantic,WV,477.373,0.24385543380124136,0.016922944764195515,0.0014603556395498668,0.06528648741517051,0.009449360020616785,0.007337150133655385
WV,54025,627.0,35.0,0.129,0.155,35347.0,0.4866891108156279,0.02181231787704756,0.2221404928282457,0.09992361445101423,0.12221687837723146,0.09512594046450767,0.15400719659797188,0.3267255479228001,0.07850834151128558,0.154,0.024386793787308684,0.006535208079893625,0.01884176874982318,0.13952949523925778,10.681986400195576,0.16448354881602398,1469.0,74.5,58.56372549019608,1.0,0.0,South,South Atlantic,WV,1019.569,0.34668570739204513,0.017738421931139843,0.0009901830424081251,0.04155939683707245,0.0021076753331258666,0.0016568230823039035
WV,54027,263.0,11.0,0.139,0.156,23363.0,0.5127766125925609,0.025638830629628042,0.2128151350425887,0.10418182596413132,0.1086333090784574,0.07823657249301459,0.14902204284383733,0.30094173652074924,0.07150988305909138,0.154,0.01468133373282541,0.002696571501947524,0.014039292899028378,0.1568410015106201,10.911646182719558,0.14171981338013098,988.0,46.0,42.107843137254896,0.0,0.0,South,South Atlantic,WV,640.249,0.36490490418571525,0.011257115952574583,0.0004708299447844883,0.04228908958609768,0.0019689252236442236,0.0018023303144825106
WV,54029,324.0,41.0,0.11800000000000001,0.151,29680.0,0.484366576819407,0.03234501347708895,0.21880053908355795,0.09487870619946093,0.12392183288409706,0.07261557848310625,0.12002835315428842,0.2548633535480822,0.04363235409939355,0.145,0.018766846361185984,0.005020215633423181,0.015128032345013476,0.09626872062683103,10.839914189496584,0.11991239892183288,1837.0,76.66666666666667,60.9281045751634,0.0,0.0,South,South Atlantic,WV,82.609,3.5928288685252214,0.01091644204851752,0.001381401617250674,0.06189353099730458,0.0025831087151841872,0.0020528337121011927
WV,54033,1310.0,33.0,0.121,0.147,68209.0,0.4882200296148602,0.0248354322743333,0.1860604905511003,0.08031198228972716,0.10574850826137314,0.07807260533605481,0.12775185887155566,0.25153083539874616,0.08547164309666133,0.14300000000000002,0.016874605990411826,0.005996276151241039,0.016112243252356728,0.11208931922912597,10.895052718839429,0.10780102332536763,2949.0,83.16666666666667,67.95424836601308,1.0,3.0,South,South Atlantic,WV,416.008,1.6396078921559203,0.019205676670234133,0.0004838071222272721,0.04323476374085531,0.0012192916868252969,0.000996265131669033
WV,54035,298.0,29.0,0.133,0.16,29018.0,0.4968295540698877,0.027293404094010616,0.19532703838996485,0.08763526087256186,0.10769177751740301,0.10458042583646447,0.16639828234031132,0.290033995348005,0.09581320450885668,0.145,0.000792611482528086,0.003204907298917913,0.0048935143703907925,0.11693861961364745,10.83580910148281,0.1625198152870632,1153.0,91.0,65.73529411764707,0.0,0.0,South,South Atlantic,WV,464.348,0.6249192416032803,0.010269487904059548,0.0009993796953614998,0.039733958232821005,0.003135984561306775,0.0022653282141307835
WV,54037,743.0,26.0,0.07400000000000001,0.096,56179.0,0.4938322148845654,0.012068566546218336,0.15089268231901598,0.0698125634133751,0.0810801189056409,0.04469968892079445,0.07628619286910744,0.15343383584589615,0.047284039243838234,0.117,0.06358247743818865,0.014720803147083432,0.05537656419658591,0.10186345100402833,11.228238901498246,0.09841755816230263,2337.0,81.33333333333333,74.07843137254902,1.0,24.0,South,South Atlantic,WV,209.635,2.679848307773034,0.01322558251303868,0.00046280638672813683,0.04159917406860215,0.0014477533123290435,0.0013186142753083719
WV,54039,4356.0,203.0,0.126,0.157,185710.0,0.4818426579074902,0.024516719616606536,0.19388832049970384,0.08357115933444619,0.11031716116525768,0.07948437126276169,0.14013620856779585,0.2711708649621713,0.06398781424273324,0.155,0.07248398039954768,0.011367185396586077,0.010904097786872005,0.11339653968811035,10.785890525742927,0.15345969522373593,8582.0,89.71657754010694,73.98752228163994,1.0,67.0,South,South Atlantic,WV,901.587,2.0598123087400326,0.023455925905982444,0.0010931021485111195,0.04621183565774595,0.0004831004121485485,0.000398403544675246
WV,54041,237.0,4.0,0.153,0.18600000000000003,16276.0,0.5039321700663554,0.023285819611698202,0.19636274268862128,0.08957974932415827,0.106782993364463,0.10962444883685572,0.17409153109320358,0.27231260453094114,0.07070092747453248,0.2,0.002641926763332514,0.0030720078643401327,0.011857950356352913,0.1163492202758789,10.755666338943039,0.1867166379945933,525.0,72.0,62.31372549019608,0.0,0.0,South,South Atlantic,WV,384.895,0.42286857454630483,0.014561317276972229,0.0002457606291472106,0.032256082575571395,0.004423691324649791,0.0038285650952442907
WV,54045,592.0,58.0,0.18600000000000003,0.22899999999999998,33801.0,0.4932398449750007,0.023608768971332208,0.18478743232448744,0.08112186029999112,0.10366557202449632,0.13873873873873874,0.203963963963964,0.33246846846846845,0.09463063063063062,0.241,0.017100085796278218,0.0010058873997810718,0.008964231827460726,0.20194465637207032,10.559270295995855,0.20197627289133455,1642.0,93.0,76.58823529411767,0.0,0.0,South,South Atlantic,WV,453.737,0.7449469626678009,0.017514274725599834,0.0017159255643324162,0.04857844442472116,0.0027513978876364605,0.002265857083935909
WV,54047,259.0,6.0,0.225,0.251,19217.0,0.5118905136077432,0.021491387833688917,0.19888640266430765,0.09111723994379976,0.10776916272050788,0.1592530151731293,0.2609259499416418,0.4706263779016989,0.16444040980417585,0.328,0.08409221002237602,0.0,0.013061351927980434,0.313620719909668,10.278699617473274,0.3067076026434927,970.0,63.5,52.058823529411775,0.0,0.0,South,South Atlantic,WV,533.456,0.36023589574397885,0.013477649997398138,0.0003122235520632773,0.0504761409168965,0.0033043659260030183,0.0027089984664313773
WV,54049,609.0,13.0,0.122,0.149,56497.0,0.492397826433262,0.030567994760783763,0.1885763845867922,0.08361505920668354,0.10496132538010867,0.07213843605614158,0.12793130503007585,0.2636213059018394,0.06930520442855898,0.159,0.03626741242897853,0.006372019753261235,0.012673239287041787,0.10583187103271484,10.84544603115886,0.1405207356142804,1826.0,91.4,77.4235294117647,1.0,32.0,South,South Atlantic,WV,308.735,1.8299512526924384,0.01077933341593359,0.00023010071331221126,0.0323203001929306,0.001617785015133547,0.0013704007188304636
WV,54051,399.0,53.0,0.12300000000000001,0.15,31645.0,0.4970769473850529,0.02474324537841681,0.20790014220255965,0.09319007742139357,0.11471006478116605,0.08338783518639634,0.12679856115107913,0.3006049705689993,0.0749672988881622,0.12,0.009796176331173962,0.002464844367198609,0.010080581450466107,0.07727430820465088,10.880779305967682,0.12896192131458367,2100.0,94.5,70.72549019607844,0.0,0.0,South,South Atlantic,WV,305.431,1.0360768880696458,0.012608626955285196,0.0016748301469426449,0.06636119450150103,0.0029862537525675464,0.002234965719579031
WV,54053,267.0,15.0,0.128,0.151,26939.0,0.4835368796169123,0.023274806043282973,0.1993021270277293,0.08946137570065704,0.10984075132707227,0.08793437183150521,0.14757120471932894,0.31597382247211725,0.08240390819430363,0.171,0.004083299305839118,0.001484836111214225,0.006830246111585434,0.13994396209716795,10.773797171160462,0.14826088570474033,1031.0,107.0,77.47058823529412,0.0,0.0,South,South Atlantic,WV,430.748,0.6254004661658324,0.00991128104235495,0.0005568135417053343,0.03827165076654664,0.003971936597498051,0.0028757781742193146
WV,54055,1135.0,54.0,0.16,0.188,60486.0,0.4749528816585656,0.0266507952253414,0.20804814337202,0.09097973084680752,0.11706841252521245,0.09452616349168072,0.17052487742142913,0.3364279398762157,0.10224258500120567,0.228,0.062477267466851824,0.006480838541150018,0.011407598452534471,0.16500375747680665,10.640508067540042,0.1780246668650597,2783.0,94.98529411764706,71.24509803921569,1.0,30.0,South,South Atlantic,WV,418.993,1.4436040697577286,0.01876467281685018,0.000892768574546176,0.04601064709188903,0.0015703682524492784,0.0011778774929606139
WV,54057,290.0,62.0,0.126,0.14400000000000002,27278.0,0.5003665957914804,0.02445193929173693,0.2060268348119364,0.0956815015763619,0.11034533323557444,0.08556866952789699,0.13662374821173104,0.257689556509299,0.05919170243204577,0.107,0.03497323850722193,0.004069213285431484,0.008908277732971625,0.07780474185943603,10.813840691743527,0.11973018549747047,2095.0,94.0,76.19607843137257,1.0,2.0,South,South Atlantic,WV,327.83,0.8320776011957417,0.0106312779529291,0.0022728939071779454,0.07680181831512574,0.00344600043991495,0.0027933161680245094
