countyFIPS,state,total_hh,perc_inc10less,perc_inc15less,perc_inc25less,perc_SSI,perc_SNAP
36077,New York,23556,0.06881473934454067,0.1207335710646969,0.22376464595007642,0.0445746306673459,0.11699999999999999
36079,New York,34847,0.01876775619135076,0.04003214049989956,0.09294917783453382,0.03696157488449508,0.037000000000000005
36081,New York,779234,0.05855750647430682,0.10120964947628056,0.18809754194503833,0.056635105757705646,0.133
36083,New York,64563,0.05060173783746109,0.09280857457057448,0.17221938261852765,0.05142264145098586,0.11
36085,New York,166152,0.08061895132168136,0.11875270836342626,0.18746087919495402,0.05397467379267177,0.12
36087,New York,100005,0.036378181090945455,0.0688165591720414,0.1415229238538073,0.04314784260786961,0.115
36089,New York,41669,0.06270848832465382,0.13458446327005688,0.26072139960162233,0.07933955698480885,0.16399999999999998
36091,New York,93876,0.030763986535429715,0.05693681026034343,0.12123439430738421,0.033320550513443264,0.07400000000000001
36093,New York,53295,0.05041748756919036,0.10316164743409326,0.19401444788441694,0.06852425180598555,0.132
36095,New York,12559,0.0492873636436022,0.11043872919818457,0.21116330918066725,0.049924357034795766,0.135
36097,New York,7304,0.0494249726177437,0.10336801752464403,0.23795180722891565,0.08187294633077766,0.134
36099,New York,13522,0.05088004733027659,0.09687915988759059,0.209954148794557,0.06160331311936104,0.11599999999999999
36101,New York,40183,0.059676977826444016,0.11855759898464525,0.2282308438892069,0.07264265983127192,0.135
36103,New York,487981,0.034560771833329576,0.059422395544088805,0.11428928585334265,0.03997491705619686,0.066
36105,New York,27890,0.0607744711366081,0.11409107206884188,0.22101111509501614,0.05657941914664755,0.141
36107,New York,20045,0.04095784484908955,0.10087303566974308,0.1967074083312547,0.06196058867548017,0.139
36109,New York,39326,0.10003559985760056,0.14901083252809846,0.2289579413110919,0.03618471240400753,0.09
36111,New York,69539,0.04974187146780943,0.10363968420598513,0.19544428306417982,0.04183264067645494,0.113
